,MT,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,chunk,display_trial_feedback,feedback_dur,feedback_type,hand,is_error,item_dur,iti_dur,number_correct,phase,phase_type,points,recall_dir,response,response_time,run_number,seq_length,seq_str,trial_dur
121,6.9679751,105,105,9,9,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['4', '3', '1', '3', '2', '3']","[45.756574800001545, 45.94853800000055, 49.05245980000109, 49.34845430000132, 52.53242730000056, 52.724549900001875]",5,6,# # # # # #,None
122,0,106,106,10,10,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],5,6,1 3 1 4 1 1,6
123,2.824098,107,107,11,11,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['1', '1', '4', '1', '3', '1']","[60.27637990000221, 60.42836230000103, 61.3563252999993, 62.5964535000021, 62.89240580000114, 63.10047789999953]",5,6,# # # # # #,None
124,0,108,108,12,12,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],5,6,3 3 4 4 1 1,6
125,3.4159582,109,109,13,13,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['1', '1', '4', '4', '3', '3']","[70.26840630000152, 70.39653679999901, 70.932420000001, 73.3243908000004, 73.54843500000061, 73.68436450000081]",5,6,# # # # # #,None
126,0,110,110,14,14,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],5,6,1 4 1 2 4 4,4
127,4.8480583,111,111,15,15,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['4', '4', '2', '1', '4', '1']","[82.95639529999971, 83.09237389999907, 86.42843179999909, 86.60444410000127, 87.50835999999981, 87.80445360000158]",5,6,# # # # # #,None
128,0,112,112,16,16,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],5,6,1 2 2 1 4 2,4
129,1.944157,113,113,17,17,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '2', '2', '1', '4', '2']","[96.42832160000034, 96.70037620000221, 97.0683941999996, 97.24446510000053, 98.172499100001, 98.37247860000207]",5,6,# # # # # #,None
130,0,114,114,18,18,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],5,6,2 2 1 3 1 3,6
131,3.3359683,115,115,19,19,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['2', '2', '1', '3', '1', '3']","[105.33238260000144, 106.66035850000117, 106.82834039999943, 108.22848910000175, 108.4363869000008, 108.6683508999995]",5,6,# # # # # #,None
132,0,116,116,20,20,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],5,6,3 4 2 3 1 4,4
133,6.7279248,117,117,21,21,,,,,,2,TRUE,0.5,acc,right,TRUE,2,1,4,ret,1,4,0,"['4', '1', '4', '2', '4', '1']","[119.2283912999992, 120.26835829999982, 122.33233530000143, 123.26833110000007, 125.74828709999929, 125.95631610000055]",5,6,# # # # # #,None
134,0,118,118,22,22,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],5,6,2 3 3 3 4 2,6
135,7.8082002,119,119,23,23,,,,,,3,TRUE,0.5,acc,right,TRUE,2,1,4,ret,1,4,0,"['2', '4', '2', '3', '2', '2']","[133.74033380000037, 134.19630719999986, 134.8042439000019, 137.75630499999897, 141.40440390000003, 141.54853400000138]",5,6,# # # # # #,None
136,0,120,0,0,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],6,6,2 3 1 1 2 3,4
137,1.0956677,121,1,1,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['2', '3', '1', '1', '2', '3']","[7.205764700000145, 7.373437400001421, 7.7657862000014575, 7.901401800001622, 8.125490700000228, 8.301432399999612]",6,6,# # # # # #,None
138,0,122,2,2,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],6,6,2 3 3 4 2 2,6
139,1.3533479,123,3,3,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['2', '3', '3', '4', '2', '2']","[14.973322900001222, 15.229353499998979, 15.381393700001354, 15.805453600001783, 16.197300300002098, 16.32667080000101]",6,6,# # # # # #,None
140,0,124,4,4,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],6,6,3 1 2 4 4 4,4
141,3.9517791,125,5,5,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['4', '4', '4', '2', '1', '3']","[25.173480199999176, 25.509405400000105, 26.06132670000079, 26.893404599999485, 28.853369399999792, 29.125259299999016]",6,6,# # # # # #,None
142,0,126,6,6,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],6,6,3 3 1 3 2 2,6
143,1.4401276,127,7,7,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['3', '3', '1', '3', '2', '2']","[36.02123550000033, 36.181421400000545, 36.46940390000236, 37.07735650000177, 37.31847969999944, 37.46136309999929]",6,6,# # # # # #,None
144,0,128,8,8,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],6,6,1 2 2 2 4 1,4
145,1.5038456,129,9,9,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '2', '2', '2', '4', '1']","[46.477368800002296, 46.66135589999976, 47.19728849999956, 47.33323790000213, 47.781243800000084, 47.9812144000025]",6,6,# # # # # #,None
146,0,130,10,10,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],6,6,3 1 4 4 2 4,6
147,2.1360015,131,11,11,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['3', '1', '4', '4', '2', '4']","[55.16523800000141, 55.36525320000146, 55.813252800002374, 56.71725610000067, 56.98130780000065, 57.30123950000052]",6,6,# # # # # #,None
148,0,132,12,12,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],6,6,3 4 1 3 4 2,6
149,3.5191598,133,13,13,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['2', '4', '3', '1', '4', '3']","[64.81409239999994, 65.96520690000034, 66.32533260000127, 67.63042960000166, 68.10917510000218, 68.33325220000188]",6,6,# # # # # #,None
150,0,134,14,14,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],6,6,1 2 1 3 1 1,6
151,1.5440572,135,15,15,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['1', '1', '3', '1', '2', '1']","[75.63728170000104, 75.77331780000168, 76.13315200000216, 76.81325780000043, 77.02121049999914, 77.18133890000172]",6,6,# # # # # #,None
152,0,136,16,16,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],6,6,2 1 4 3 3 2,4
153,2.1919525,137,17,17,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['2', '1', '4', '3', '3', '2']","[85.85318910000206, 86.02120510000168, 86.70928520000234, 86.88585890000104, 87.88524959999995, 88.04514159999962]",6,6,# # # # # #,None
154,0,138,18,18,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],6,6,1 4 4 1 2 3,4
155,5.2237851,139,19,19,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['3', '2', '1', '4', '4', '1']","[97.57346850000249, 97.7412344000004, 100.9252086000015, 101.34117780000088, 102.42142080000121, 102.79725360000157]",6,6,# # # # # #,None
156,0,140,20,20,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],6,6,2 1 2 3 4 4,4
157,2.7281244,141,21,21,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['4', '4', '3', '2', '1', '2']","[112.82117350000044, 112.96508080000058, 114.39714300000196, 114.54919169999994, 115.38121970000066, 115.54929790000097]",6,6,# # # # # #,None
158,0,142,22,22,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],6,6,3 1 3 4 2 3,6
159,1.8001028,143,23,23,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['3', '2', '4', '3', '1', '3']","[122.96514740000202, 123.20520699999906, 123.6532795000021, 124.37310910000087, 124.56516209999972, 124.7652502000019]",6,6,# # # # # #,None
160,0,0,0,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],7,6,2 4 4 2 1 3,4
161,1.4398965,1,1,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['2', '4', '4', '2', '1', '3']","[7.179149399999005, 7.619092099997943, 7.779128299996955, 8.155034499999601, 8.435079299997597, 8.619045899999037]",7,6,# # # # # #,None
162,0,2,2,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],7,6,2 4 3 1 4 4,6
163,2.319838,3,3,,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['2', '4', '3', '1', '4', '4']","[15.411210899997968, 15.79519629999777, 16.779328799999348, 17.227156199998717, 17.595097699999315, 17.731048899997404]",7,6,# # # # # #,None
164,0,4,4,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],7,6,3 3 4 4 4 1,6
165,11.1531103,5,5,,,,,,,,3,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,1,"['1', '3', '4', '4', '4', '1']","[19.26603149999937, 27.691057799998816, 27.94707439999911, 29.68305959999998, 29.827075599998352, 30.419141799997305]",7,6,# # # # # #,None
166,0,6,6,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],7,6,4 1 2 3 3 2,4
167,1.2159203,7,7,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['4', '1', '2', '3', '3', '2']","[39.2911924, 39.5229803000002, 39.731061399998, 39.92312619999939, 40.33106169999883, 40.50711269999738]",7,6,# # # # # #,None
168,0,8,8,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],7,6,3 4 2 1 2 2,6
169,4.0079137,9,9,,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['2', '2', '1', '2', '4', '3']","[47.18713619999835, 47.315063799997006, 47.531196299998555, 49.45113369999672, 50.94702479999978, 51.195049899997684]",7,6,# # # # # #,None
170,0,10,10,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],7,6,4 4 3 4 3 3,4
171,3.4960096,11,11,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['3', '3', '4', '3', '4', '4']","[60.83501519999845, 60.987032299999555, 63.43519679999736, 63.603257299997495, 64.20302979999906, 64.33102479999798]",7,6,# # # # # #,None
172,0,12,12,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],7,6,4 1 4 1 4 2,4
173,1.7999173,13,13,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['2', '4', '1', '4', '1', '4']","[72.97908639999878, 73.40299999999843, 73.7790359999999, 74.16301109999768, 74.41902069999924, 74.7790036999977]",7,6,# # # # # #,None
174,0,14,14,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],7,6,2 1 4 3 1 2,6
175,1.5921389,15,15,,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['2', '1', '4', '3', '1', '2']","[81.4189738999994, 81.57109229999696, 82.21097929999814, 82.6349519999967, 82.81906709999748, 83.01111279999895]",7,6,# # # # # #,None
176,0,16,16,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],7,6,4 4 4 2 4 2,4
177,1.4480097,17,17,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['2', '4', '2', '4', '4', '4']","[92.55489659999876, 92.97903489999953, 93.25094790000003, 93.51510639999833, 93.85910129999684, 94.00290630000018]",7,6,# # # # # #,None
178,0,18,18,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],7,6,3 1 4 4 2 4,6
179,3.0558997,19,19,,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['4', '2', '4', '4', '1', '3']","[101.29103329999998, 101.76297949999935, 102.0669369999996, 103.52299439999842, 104.09094819999882, 104.34693299999708]",7,6,# # # # # #,None
180,0,20,20,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],7,6,1 4 2 2 3 4,6
181,2.3600266,21,21,,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['4', '3', '2', '2', '4', '1']","[113.51488409999729, 113.95486609999716, 114.13893189999726, 115.2669528999977, 115.57905589999791, 115.87491069999669]",7,6,# # # # # #,None
182,0,22,22,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],7,6,1 1 2 1 1 3,4
183,1.1599438,23,23,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '1', '2', '1', '1', '3']","[124.33898859999681, 124.47492710000006, 124.72289389999787, 124.8829276999968, 125.28292949999741, 125.49893239999801]",7,6,# # # # # #,None
0,0,0,,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],8,6,4 2 3 2 2 2,4
1,1.2557618,1,,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['4', '2', '3', '2', '2', '2']","[7.870817700000771, 8.087008099999366, 8.510814299999765, 8.694644700000936, 9.00675979999869, 9.126579499999934]",8,6,# # # # # #,None
2,0,2,,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],8,6,1 1 1 3 1 4,4
3,1.3603038,3,,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '1', '1', '3', '1', '4']","[17.69490919999953, 17.83861210000032, 18.254627899998013, 18.558719900000142, 18.78265079999983, 19.05521299999964]",8,6,# # # # # #,None
4,0,4,,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],8,6,2 1 2 1 3 4,4
5,2.079716,5,,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['4', '3', '1', '2', '1', '2']","[27.98289819999991, 28.16677290000007, 29.430571000000782, 29.61613859999852, 29.871311299997615, 30.062614200000098]",8,6,# # # # # #,None
6,0,6,,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],8,6,1 3 1 4 2 3,4
7,1.5199212,7,,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '3', '1', '4', '2', '3']","[38.61481780000031, 38.83866169999965, 39.10265530000106, 39.48666179999782, 39.974643800000194, 40.13473900000099]",8,6,# # # # # #,None
8,0,8,,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],8,6,1 4 3 3 2 2,6
9,1.815844,9,,,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '4', '3', '3', '2', '2']","[46.79072989999986, 47.31877389999863, 47.70269410000037, 48.0625770000006, 48.454613099998824, 48.60657390000051]",8,6,# # # # # #,None
10,0,10,,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],8,6,4 3 3 4 4 1,4
11,9.264628,11,,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['1', '4', '4', '3', '3', '4']","[57.76707479999823, 58.20664399999805, 63.75061669999923, 63.9586481999977, 66.83056360000046, 67.03170279999904]",8,6,# # # # # #,None
12,0,12,,,,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],8,6,3 1 3 2 4 2,4
13,2.5677919,13,,,,,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['2', '4', '2', '3', '1', '3']","[76.00676259999818, 76.44655829999829, 77.35048499999903, 77.55050990000018, 78.35885789999884, 78.57455449999907]",8,6,# # # # # #,None
14,0,14,,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],8,6,1 3 2 3 3 3,6
15,1.2159604,15,,,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '3', '2', '3', '3', '3']","[85.04680250000092, 85.48665619999883, 85.6945338000005, 85.94257070000094, 86.11063640000066, 86.26276289999805]",8,6,# # # # # #,None
16,0,16,,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],8,6,4 2 4 4 2 4,6
17,1.815863,17,,,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['4', '2', '4', '4', '2', '4']","[93.26261259999956, 93.5351628999997, 93.78244679999989, 94.16653059999953, 94.71892110000044, 95.07847559999936]",8,6,# # # # # #,None
18,0,18,,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],8,6,1 2 2 3 1 1,6
19,1.5920298,19,,,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['1', '1', '3', '2', '2', '1']","[102.07048629999917, 102.22243040000103, 102.6306184999994, 103.35053609999886, 103.49445220000052, 103.66251609999745]",8,6,# # # # # #,None
20,0,20,,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],8,6,2 3 1 1 3 4,6
21,3.4320447,21,,,,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['4', '3', '1', '1', '3', '2']","[110.67848479999884, 110.91050339999856, 111.23884030000045, 112.73444079999899, 113.72642110000015, 114.11052949999794]",8,6,# # # # # #,None
22,0,22,,,,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],8,6,4 3 2 2 1 3,6
23,3.8568241,23,,,,,,,,,3,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,0,"['3', '1', '2', '2', '3', '2']","[121.99837660000048, 122.53418890000103, 122.79043359999923, 125.03933759999927, 125.24631079999745, 125.85520069999984]",8,6,# # # # # #,None
